Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-11 00:00:00-05:00,182.35809831727346,182.58680261092,175.8154926563986,177.89361572265625,17036700,0.0,0.0
2024-11-12 00:00:00-05:00,177.88365484384246,178.5399089949425,172.21603983912226,175.21888732910156,15862000,0.0,0.0
2024-11-13 00:00:00-05:00,173.71748796990835,174.59247841722313,171.61947416669466,172.59390258789062,17472500,0.0,0.0
2024-11-14 00:00:00-05:00,173.77713873222754,174.57259697971256,168.90496644894682,169.41207885742188,20638900,0.0,0.0
2024-11-15 00:00:00-05:00,167.51291662005434,168.17910850345734,162.50154055884192,163.90353393554688,20836200,0.0,0.0
2024-11-18 00:00:00-05:00,164.7188983309757,165.40498090662226,161.29843835344215,164.7288360595703,17870300,0.0,0.0
2024-11-19 00:00:00-05:00,165.71321530852452,165.85241936762745,163.3765594891849,164.41065979003906,18003400,0.0,0.0
2024-11-20 00:00:00-05:00,164.59957002443483,164.59957002443483,159.94616412016126,162.3225860595703,17196700,0.0,0.0
2024-11-21 00:00:00-05:00,165.3055415632133,165.3950266361379,159.6876450165234,163.0086669921875,24835300,0.0,0.0
2024-11-22 00:00:00-05:00,163.36662194478373,163.97315716843798,161.47740665813885,163.29701232910156,17332500,0.0,0.0
2024-11-25 00:00:00-05:00,164.46035866822987,166.2799642825271,161.96462340775656,163.8836669921875,26850600,0.0,0.0
2024-11-26 00:00:00-05:00,163.66491886709738,165.42485263123152,161.7657658731516,163.8041229248047,16308800,0.0,0.0
2024-11-27 00:00:00-05:00,162.27286930005718,162.27286930005718,156.64501971872045,158.76292419433594,19722700,0.0,0.0
2024-11-29 00:00:00-05:00,158.6635052564057,161.76577597743176,158.17628343794493,161.15924072265625,11024000,0.0,0.0
2024-12-02 00:00:00-05:00,162.02428307351929,167.42344330155981,161.82542230173217,165.56405639648438,21472400,0.0,0.0
2024-12-03 00:00:00-05:00,163.5455987067616,167.3140765319298,163.09815815333167,167.1947479248047,17024400,0.0,0.0
2024-12-04 00:00:00-05:00,172.45470833620246,174.39362756032548,167.60242623923358,169.591064453125,32748200,0.0,0.0
2024-12-05 00:00:00-05:00,169.7799644949186,171.42058473012767,168.23876705366263,169.50155639648438,18490000,0.0,0.0
2024-12-06 00:00:00-05:00,169.13367977638353,179.653562179345,168.36804984474438,178.51010131835938,27830800,0.0,0.0
2024-12-09 00:00:00-05:00,177.9333843834483,179.7629277264902,175.02003695728845,177.92344665527344,20886300,0.0,0.0
2024-12-10 00:00:00-05:00,176.79986816805427,177.48595074131376,168.76576840908342,170.83395385742188,27762600,0.0,0.0
2024-12-11 00:00:00-05:00,178.987360633629,183.81975165895963,175.42769673519084,182.15924072265625,41295200,0.0,0.0
2024-12-12 00:00:00-05:00,179.90213746912156,180.9660661295262,174.99021413303083,179.63368225097656,46967200,0.0,0.0
2024-12-13 00:00:00-05:00,212.68483228132757,227.40075680982275,209.91068889161642,223.52291870117188,121336600,0.0,0.0
2024-12-16 00:00:00-05:00,230.47320146453288,250.44908232333512,229.49877306257562,248.5797576904297,111623200,0.0,0.0
2024-12-17 00:00:00-05:00,239.28287707949795,241.0925450615888,232.47180058306785,238.86526489257812,70382100,0.0,0.0
2024-12-18 00:00:00-05:00,238.0499311787732,238.48743399525148,217.97462681321596,222.34962463378906,53960100,0.0,0.0
2024-12-19 00:00:00-05:00,226.6152584865576,226.75446254677152,216.34394087216427,217.07974243164062,40845200,0.0,0.0
2024-12-20 00:00:00-05:00,219.10814041054138,228.98172102160677,217.66638086230066,219.5356903076172,131910400,0.0,0.0
2024-12-23 00:00:00-05:00,226.00611940429633,232.6958680198762,224.4508280782526,231.6490478515625,40643800,0.59,0.0
2024-12-24 00:00:00-05:00,239.3955994775153,239.505268237275,234.09165680044833,238.95692443847656,22827200,0.0,0.0
2024-12-26 00:00:00-05:00,239.27596623190686,246.5340026572542,236.88321265469028,244.6197967529297,28459000,0.0,0.0
2024-12-27 00:00:00-05:00,244.8989394904387,245.0385165224343,235.63697275334263,241.0206756591797,29282200,0.0,0.0
2024-12-30 00:00:00-05:00,233.9919431694082,238.04967190775875,230.92123322997537,234.86929321289062,27316800,0.0,0.0
2024-12-31 00:00:00-05:00,235.16839983220763,236.7436350986546,230.61217934971305,231.1405792236328,17927700,0.0,0.0
2025-01-02 00:00:00-05:00,235.4475489257206,238.77746906030183,229.54541038867518,231.2801513671875,31525800,0.0,0.0
2025-01-03 00:00:00-05:00,232.88529023006262,235.77655049113463,228.3091412251269,231.8484344482422,24973200,0.0,0.0
2025-01-06 00:00:00-05:00,235.7865174359142,241.02067902804336,232.59617436516754,235.69679260253906,34028400,0.0,0.0
2025-01-07 00:00:00-05:00,238.777463401163,238.777463401163,226.91337005213646,227.95022583007812,25928600,0.0,0.0
2025-01-08 00:00:00-05:00,229.0070326693105,231.76868032862902,225.37801451425443,228.6182098388672,18756500,0.0,0.0
2025-01-10 00:00:00-05:00,226.61427058529486,227.14267043205646,220.582519550515,223.63328552246094,23864000,0.0,0.0
2025-01-13 00:00:00-05:00,219.32633756404056,228.5683607871852,218.84777467939568,224.61033630371094,23772100,0.0,0.0
2025-01-14 00:00:00-05:00,225.88647881405817,229.5653338460821,222.4269460785383,224.02210998535156,18143100,0.0,0.0
2025-01-15 00:00:00-05:00,227.86050809642276,229.6451012892526,224.89946684435526,227.31216430664062,21745600,0.0,0.0
2025-01-16 00:00:00-05:00,234.51038050178292,237.8801884562626,228.51851717682146,228.71791076660156,23471900,0.0,0.0
2025-01-17 00:00:00-05:00,236.36477928653102,237.38170641184524,231.95811536051116,236.72369384765625,31196600,0.0,0.0
2025-01-21 00:00:00-05:00,240.7714343731737,242.01766332955657,236.6837973111355,239.58502197265625,30903200,0.0,0.0
2025-01-22 00:00:00-05:00,246.0055901758254,246.24487160638776,239.96387477211346,240.18321228027344,29610500,0.0,0.0
2025-01-23 00:00:00-05:00,237.69076108724445,239.6747478583497,235.40766110998757,239.55511474609375,17653900,0.0,0.0
2025-01-24 00:00:00-05:00,243.96177673339844,248.83702378775862,241.18020040463705,243.96177673339844,25387800,0.0,0.0
2025-01-27 00:00:00-05:00,212.75620754005294,217.77103178945478,195.6380079225475,201.5202178955078,90569400,0.0,0.0
2025-01-28 00:00:00-05:00,207.38246902715306,209.31661886053675,198.28998715193353,206.73443603515625,50316000,0.0,0.0
2025-01-29 00:00:00-05:00,208.2099563218862,210.81208293848584,202.15827654320768,205.72747802734375,32533700,0.0,0.0
2025-01-30 00:00:00-05:00,217.91062416162004,221.29039658304845,213.05530565889228,215.0093994140625,42449500,0.0,0.0
2025-01-31 00:00:00-05:00,218.99733445880224,226.1157939339088,215.64747028153113,220.60247802734375,41151000,0.0,0.0
2025-02-03 00:00:00-05:00,214.80999459548715,220.27345795729443,212.8658652972374,217.07313537597656,24507300,0.0,0.0
2025-02-04 00:00:00-05:00,218.68826216453937,222.3571528900999,214.65047732521722,221.7589569091797,23768500,0.0,0.0
2025-02-05 00:00:00-05:00,233.23424438134654,237.2121974791135,226.81367035569815,231.3000946044922,29196000,0.0,0.0
2025-02-06 00:00:00-05:00,233.79255971132292,234.09165771299314,227.87047708672642,230.6620330810547,21169500,0.0,0.0
2025-02-07 00:00:00-05:00,234.29104917663471,234.93908216372293,223.43390286798092,224.1916046142578,22117500,0.0,0.0
2025-02-10 00:00:00-05:00,226.7438748334663,235.10857822598786,226.43481248510372,234.33091735839844,23901600,0.0,0.0
2025-02-11 00:00:00-05:00,231.77864287968774,237.17232547527507,229.27622060198036,234.33091735839844,18476200,0.0,0.0
2025-02-12 00:00:00-05:00,229.66504348870842,235.7665756167492,229.30612893924982,235.63697814941406,16397300,0.0,0.0
2025-02-13 00:00:00-05:00,235.3478484574366,236.23516288448266,230.0339262504284,235.08863830566406,20962000,0.0,0.0
2025-02-14 00:00:00-05:00,233.8224549373678,235.02881123208374,228.20943498315975,232.33694458007812,16988800,0.0,0.0
2025-02-18 00:00:00-05:00,229.40583178036107,231.49948729399418,223.62332639520886,227.84056091308594,26080500,0.0,0.0
2025-02-19 00:00:00-05:00,227.1626278984135,228.37894861779185,223.72302369285217,228.0399627685547,16375500,0.0,0.0
2025-02-20 00:00:00-05:00,227.96019552956741,228.28920180090105,222.07800091698093,226.05596923828125,16104000,0.0,0.0
2025-02-21 00:00:00-05:00,224.96925380920942,227.06292462189035,214.97949306223447,218.00035095214844,24883600,0.0,0.0
2025-02-24 00:00:00-05:00,217.94052770043675,218.8178625479928,206.9138810284665,207.30270385742188,33050400,0.0,0.0
2025-02-25 00:00:00-05:00,206.37552209597638,208.01057393305746,200.3138624233754,201.92897033691406,33100800,0.0,0.0
2025-02-26 00:00:00-05:00,206.2857850488105,212.89577291914372,205.37852674078746,212.29759216308594,21368300,0.0,0.0
2025-02-27 00:00:00-05:00,216.6245058265151,218.58856392348665,196.80447518511994,197.20327758789062,27572900,0.0,0.0
2025-02-28 00:00:00-05:00,195.16942733377633,200.58305406419055,192.56730055222224,198.82835388183594,39747200,0.0,0.0
2025-03-03 00:00:00-05:00,203.3845684019193,203.44438495858478,183.97330470065683,186.8047332763672,37435600,0.0,0.0
2025-03-04 00:00:00-05:00,188.64915436478876,193.36488044233238,179.935516087692,186.91439819335938,37910500,0.0,0.0
2025-03-05 00:00:00-05:00,191.28119875875444,193.49450269595397,186.53556416865666,191.00204467773438,25644500,0.0,0.0
2025-03-06 00:00:00-05:00,180.49382999185002,186.26637118006568,177.07418495288186,178.90863037109375,56864100,0.0,0.0
2025-03-07 00:00:00-05:00,187.16364230991294,194.89026171498142,181.01225810586007,194.37184143066406,74528900,0.0,0.0
2025-03-10 00:00:00-04:00,189.02801179153371,191.4008213497149,179.88566289624984,183.89353942871094,44217100,0.0,0.0
2025-03-11 00:00:00-04:00,187.4826863153893,195.02984092735872,184.79083482544024,189.5165252685547,42153200,0.0,0.0
2025-03-12 00:00:00-04:00,195.62804501633732,199.37669637740393,191.86941408709157,193.64404296875,30409700,0.0,0.0
2025-03-13 00:00:00-04:00,192.56729276158168,195.72774279050495,188.89840200646506,190.78269958496094,27236100,0.0,0.0
2025-03-14 00:00:00-04:00,195.6081010649379,196.90418226926153,192.61715146084785,194.95008850097656,25900900,0.0,0.0
2025-03-17 00:00:00-04:00,187.48268497203404,196.1265270833745,186.93434119531,193.91322326660156,26830600,0.0,0.0
2025-03-18 00:00:00-04:00,189.86547930820436,192.30808505761755,186.33615033046752,188.10081481933594,24951000,0.0,0.0
2025-03-19 00:00:00-04:00,188.7687947207102,197.6718625735634,186.33615328789912,194.98001098632812,37962700,0.0,0.0
2025-03-20 00:00:00-04:00,191.52000427246094,193.83999633789062,188.94000244140625,190.5399932861328,31430000,0.59,0.0
2025-03-21 00:00:00-04:00,188.2100067138672,192.07000732421875,187.3699951171875,191.66000366210938,43086500,0.0,0.0
2025-03-24 00:00:00-04:00,194.3000030517578,196.69000244140625,190.6699981689453,191.25,33180300,0.0,0.0
2025-03-25 00:00:00-04:00,190.88999938964844,191.60000610351562,187.67999267578125,188.25999450683594,23417300,0.0,0.0
2025-03-26 00:00:00-04:00,186.66000366210938,188.05999755859375,177.5800018310547,179.27000427246094,30578500,0.0,0.0
2025-03-27 00:00:00-04:00,177.66000366210938,178.3800048828125,170.4600067138672,171.99000549316406,32151700,0.0,0.0
2025-03-28 00:00:00-04:00,171.92999267578125,173.3000030517578,166.47000122070312,169.1199951171875,30391500,0.0,0.0
2025-03-31 00:00:00-04:00,164.49000549316406,167.94000244140625,160.6199951171875,167.42999267578125,35656400,0.0,0.0
2025-04-01 00:00:00-04:00,166.3699951171875,168.7100067138672,163.4199981689453,168.52000427246094,20472400,0.0,0.0
2025-04-02 00:00:00-04:00,166.0800018310547,173.42999267578125,165.5,172.08999633789062,19523700,0.0,0.0
2025-04-03 00:00:00-04:00,160.5399932861328,163.42999267578125,153.6999969482422,154.00999450683594,44354900,0.0,0.0
2025-04-04 00:00:00-04:00,148.1699981689453,152.8000030517578,139.1699981689453,146.2899932861328,72302200,0.0,0.0
2025-04-07 00:00:00-04:00,144.49000549316406,160.42999267578125,138.10000610351562,154.13999938964844,68503500,0.0,0.0
2025-04-08 00:00:00-04:00,167.6199951171875,169.77999877929688,153.08999633789062,156.02999877929688,58888200,0.0,0.0
2025-04-09 00:00:00-04:00,160.5,187.3300018310547,157.50999450683594,185.14999389648438,72708300,0.0,0.0
2025-04-10 00:00:00-04:00,175.3000030517578,176.9499969482422,166.39999389648438,172.3000030517578,51212200,0.0,0.0
2025-04-11 00:00:00-04:00,173.6199951171875,182.66000366210938,173.30999755859375,181.94000244140625,33964100,0.0,0.0
2025-04-14 00:00:00-04:00,185.0800018310547,186.0,175.82000732421875,178.36000061035156,25748300,0.0,0.0
2025-04-15 00:00:00-04:00,179.72999572753906,182.25999450683594,178.0800018310547,178.9499969482422,17242400,0.0,0.0
2025-04-16 00:00:00-04:00,170.42999267578125,176.0800018310547,166.9199981689453,174.61000061035156,34638600,0.0,0.0
2025-04-17 00:00:00-04:00,176.25,176.25,169.9199981689453,170.99000549316406,22501800,0.0,0.0
2025-04-21 00:00:00-04:00,166.99000549316406,168.0,161.61000061035156,166.2100067138672,23469800,0.0,0.0
2025-04-22 00:00:00-04:00,167.42999267578125,170.52000427246094,165.22000122070312,169.5800018310547,18504900,0.0,0.0
2025-04-23 00:00:00-04:00,177.77999877929688,180.4499969482422,175.82000732421875,176.91000366210938,24380500,0.0,0.0
2025-04-24 00:00:00-04:00,179.69000244140625,188.57000732421875,178.3000030517578,188.14999389648438,27513200,0.0,0.0
